10000	10000	1	5	16	1
10000	10000	1	5	16	1
10000	10000	1	5	16	1
10000	10000	1	5	8	1
10000	10000	1	5	8	1
10000	10000	1	5	8	1
10000	10000	1	5	4	1
10000	10000	1	5	4	1
10000	10000	1	5	4	1
10000	10000	1	5	2	1
10000	10000	1	5	2	1
10000	10000	1	5	2	1
10000	10000	1	5	1	1
10000	10000	1	5	1	1
10000	10000	1	5	1	1
