12000	12000	1	20
12000	12000	1	20
12000	12000	1	20
12000	12000	1	20
12000	12000	1	20
12000	12000	2	20
12000	12000	2	20
12000	12000	2	20
12000	12000	2	20
12000	12000	2	20
12000	12000	4	20
12000	12000	4	20
12000	12000	4	20
12000	12000	4	20
12000	12000	4	20
12000	12000	8	20
12000	12000	8	20
12000	12000	8	20
12000	12000	8	20
12000	12000	8	20
