10000	10000	1	50
10000	10000	1	50
10000	10000	1	50
10000	10000	2	50
10000	10000	2	50
10000	10000	2	50
10000	10000	4	50
10000	10000	4	50
10000	10000	4	50
10000	10000	8	50
10000	10000	8	50
10000	10000	8	50
10	10	2	50
10	10	2	10
10	10	2	10
10	10	2	10
10	10	1	10
10	10	1	10
10	10	1	10
10	10	1	10
10	10	1	10
10	10	1	10
10	10	1	100
10	10	1	1
10	10	1	2
10	10	1	3
10	10	1	4
10	10	1	1
10	10	1	2
10	10	1	3
2	2	1	3
3	3	1	3
3	3	1	10
4	4	1	10
4	4	1	20
4	4	1	100
5	5	1	100
5	5	1	10
5	5	1	5
5	5	1	5
5	5	1	5
